,date,category,size,hours,quantity,sales
19664,2023/09/23,Veggie,L,13,2.0,3361.5
19665,2023/09/23,Veggie,L,15,1.0,1680.75
19666,2023/09/23,Veggie,L,16,1.0,1535.5
19667,2023/09/23,Veggie,L,18,1.0,1680.75
19668,2023/09/23,Veggie,L,20,1.0,1535.5
19669,2023/09/23,Veggie,L,21,1.0,1489.85
19670,2023/09/23,Veggie,M,13,1.0,1369.5
19671,2023/09/23,Veggie,M,16,1.0,1328.0
19672,2023/09/23,Veggie,M,18,1.0,1328.0
19673,2023/09/23,Veggie,M,19,2.0,2656.0
19674,2023/09/23,Veggie,M,20,1.0,1369.5
19675,2023/09/23,Veggie,S,12,1.0,1037.5
19676,2023/09/23,Veggie,S,15,2.0,2054.25
19677,2023/09/23,Veggie,S,16,1.0,996.0
19678,2023/09/23,Veggie,S,17,2.0,1992.0
19679,2023/09/23,Veggie,S,18,1.0,1058.25
19680,2023/09/26,Chicken,L,12,2.0,3444.5
19681,2023/09/26,Chicken,L,13,1.0,1722.25
19682,2023/09/26,Chicken,L,14,4.0,6889.0
19683,2023/09/26,Chicken,L,16,2.0,3444.5
19684,2023/09/26,Chicken,L,17,1.0,1722.25
19685,2023/09/26,Chicken,L,18,1.0,1722.25
19686,2023/09/26,Chicken,L,19,1.0,1722.25
19687,2023/09/26,Chicken,L,20,2.0,3444.5
19688,2023/09/26,Chicken,L,21,3.0,5166.75
19689,2023/09/26,Chicken,L,22,1.0,1722.25
19690,2023/09/26,Chicken,M,12,5.0,6951.25
19691,2023/09/26,Chicken,M,16,2.0,2780.5
19692,2023/09/26,Chicken,M,18,3.0,4170.75
19693,2023/09/26,Chicken,M,21,1.0,1390.25
19694,2023/09/26,Chicken,S,15,3.0,3174.75
19695,2023/09/26,Chicken,S,19,1.0,1058.25
19696,2023/09/26,Chicken,S,20,1.0,1058.25
19697,2023/09/26,Classic,L,14,2.0,2967.25
19698,2023/09/26,Classic,L,16,1.0,1701.5
19699,2023/09/26,Classic,L,18,1.0,1701.5
19700,2023/09/26,Classic,L,19,1.0,1452.5
19701,2023/09/26,Classic,L,20,2.0,3403.0
19702,2023/09/26,Classic,L,21,1.0,1701.5
19703,2023/09/26,Classic,M,12,3.0,3631.25
19704,2023/09/26,Classic,M,13,1.0,1328.0
19705,2023/09/26,Classic,M,14,2.0,2656.0
19706,2023/09/26,Classic,M,15,2.0,2531.5
19707,2023/09/26,Classic,M,16,1.0,1037.5
19708,2023/09/26,Classic,M,18,1.0,1099.75
19709,2023/09/26,Classic,M,20,2.0,2075.0
19710,2023/09/26,Classic,M,21,1.0,1328.0
19711,2023/09/26,Classic,S,12,4.0,3714.25
19712,2023/09/26,Classic,S,14,2.0,1743.0
19713,2023/09/26,Classic,S,15,1.0,996.0
19714,2023/09/26,Classic,S,18,2.0,1992.0
19715,2023/09/26,Classic,S,19,4.0,3797.25
19716,2023/09/26,Classic,S,20,6.0,5851.5
19717,2023/09/26,Classic,S,21,2.0,1805.25
19718,2023/09/26,Classic,S,22,4.0,3797.25
19719,2023/09/26,Classic,XL,14,1.0,2116.5
19720,2023/09/26,Classic,XL,20,1.0,2116.5
19721,2023/09/26,Supreme,L,12,1.0,1680.75
19722,2023/09/26,Supreme,L,14,1.0,1722.25
19723,2023/09/26,Supreme,L,15,1.0,1722.25
19724,2023/09/26,Supreme,L,18,2.0,3444.5
19725,2023/09/26,Supreme,L,19,1.0,1680.75
19726,2023/09/26,Supreme,L,20,1.0,1722.25
19727,2023/09/26,Supreme,M,13,1.0,1369.5
19728,2023/09/26,Supreme,M,14,2.0,2718.25
19729,2023/09/26,Supreme,M,18,1.0,1369.5
19730,2023/09/26,Supreme,M,19,2.0,2739.0
19731,2023/09/26,Supreme,M,20,1.0,1348.75
19732,2023/09/26,Supreme,M,22,1.0,1369.5
19733,2023/09/26,Supreme,S,14,2.0,2054.25
19734,2023/09/26,Supreme,S,15,1.0,1037.5
19735,2023/09/26,Supreme,S,16,1.0,1037.5
19736,2023/09/26,Supreme,S,18,2.0,2075.0
19737,2023/09/26,Supreme,S,19,1.0,1016.75
19738,2023/09/26,Supreme,S,20,2.0,2054.25
19739,2023/09/26,Veggie,L,11,1.0,1680.75
19740,2023/09/26,Veggie,L,12,4.0,6386.85
19741,2023/09/26,Veggie,L,14,1.0,1680.75
19742,2023/09/26,Veggie,L,15,2.0,3170.6
19743,2023/09/26,Veggie,L,16,1.0,1489.85
19744,2023/09/26,Veggie,L,17,2.0,3071.0
19745,2023/09/26,Veggie,L,19,1.0,1680.75
19746,2023/09/26,Veggie,L,20,2.0,3216.25
19747,2023/09/26,Veggie,L,21,2.0,3403.0
19748,2023/09/26,Veggie,M,11,1.0,1328.0
19749,2023/09/26,Veggie,M,12,1.0,1390.25
19750,2023/09/26,Veggie,M,17,2.0,2614.5
19751,2023/09/26,Veggie,M,18,2.0,2614.5
19752,2023/09/26,Veggie,M,19,1.0,1328.0
19753,2023/09/26,Veggie,M,20,2.0,2697.5
19754,2023/09/26,Veggie,M,22,1.0,1328.0
19755,2023/09/26,Veggie,S,12,1.0,996.0
19756,2023/09/26,Veggie,S,16,1.0,996.0
19757,2023/09/26,Veggie,S,19,1.0,996.0
19758,2023/09/26,Veggie,S,20,1.0,1037.5
19759,2023/09/26,Veggie,S,21,2.0,2033.5
19760,2023/09/26,Veggie,S,22,1.0,1058.25
19761,2023/09/27,Chicken,L,12,4.0,6889.0
19762,2023/09/27,Chicken,L,13,6.0,10333.5
19763,2023/09/27,Chicken,L,15,2.0,3444.5
19764,2023/09/27,Chicken,L,17,5.0,8611.25
19765,2023/09/27,Chicken,L,18,1.0,1722.25
19766,2023/09/27,Chicken,L,19,2.0,3444.5
19767,2023/09/27,Chicken,L,20,1.0,1722.25
19768,2023/09/27,Chicken,L,21,1.0,1722.25
19769,2023/09/27,Chicken,M,13,1.0,1390.25
19770,2023/09/27,Chicken,M,16,2.0,2780.5
19771,2023/09/27,Chicken,M,17,2.0,2780.5
19772,2023/09/27,Chicken,M,19,3.0,4170.75
19773,2023/09/27,Chicken,M,20,3.0,4170.75
19774,2023/09/27,Chicken,M,21,1.0,1390.25
19775,2023/09/27,Chicken,S,13,1.0,1058.25
19776,2023/09/27,Chicken,S,16,1.0,1058.25
19777,2023/09/27,Chicken,S,21,1.0,1058.25
19778,2023/09/27,Classic,L,12,2.0,2531.5
19779,2023/09/27,Classic,L,13,2.0,2739.0
19780,2023/09/27,Classic,L,17,2.0,3154.0
19781,2023/09/27,Classic,L,18,1.0,1369.5
19782,2023/09/27,Classic,L,19,3.0,4440.5
19783,2023/09/27,Classic,L,20,1.0,1701.5
19784,2023/09/27,Classic,L,21,1.0,1369.5
19785,2023/09/27,Classic,M,13,1.0,1328.0
19786,2023/09/27,Classic,M,15,2.0,2531.5
19787,2023/09/27,Classic,M,17,2.0,2075.0
19788,2023/09/27,Classic,M,20,1.0,1328.0
19789,2023/09/27,Classic,M,21,3.0,3859.5
19790,2023/09/27,Classic,S,12,1.0,996.0
19791,2023/09/27,Classic,S,13,4.0,3797.25
19792,2023/09/27,Classic,S,15,2.0,1909.0
19793,2023/09/27,Classic,S,16,1.0,996.0
19794,2023/09/27,Classic,S,17,4.0,3610.5
19795,2023/09/27,Classic,S,19,4.0,3776.5
19796,2023/09/27,Classic,S,20,1.0,996.0
19797,2023/09/27,Supreme,L,12,2.0,3403.0
19798,2023/09/27,Supreme,L,13,2.0,3403.0
19799,2023/09/27,Supreme,L,15,2.0,3444.5
19800,2023/09/27,Supreme,L,17,1.0,1680.75
19801,2023/09/27,Supreme,L,19,1.0,1722.25
19802,2023/09/27,Supreme,L,20,1.0,1722.25
19803,2023/09/27,Supreme,L,22,1.0,1722.25
19804,2023/09/27,Supreme,M,15,2.0,2739.0
19805,2023/09/27,Supreme,M,17,1.0,1369.5
19806,2023/09/27,Supreme,M,19,1.0,1348.75
19807,2023/09/27,Supreme,M,20,1.0,1369.5
19808,2023/09/27,Supreme,M,21,2.0,2718.25
19809,2023/09/27,Supreme,S,13,1.0,1016.75
19810,2023/09/27,Supreme,S,15,1.0,1962.9499999999998
19811,2023/09/27,Supreme,S,17,1.0,1016.75
19812,2023/09/27,Supreme,S,19,4.0,5075.45
19813,2023/09/27,Supreme,S,20,1.0,1962.9499999999998
19814,2023/09/27,Supreme,S,21,5.0,5146.0
19815,2023/09/27,Veggie,L,11,1.0,1722.25
19816,2023/09/27,Veggie,L,12,1.0,1743.0
19817,2023/09/27,Veggie,L,13,4.0,6826.75
19818,2023/09/27,Veggie,L,15,1.0,1743.0
19819,2023/09/27,Veggie,L,16,2.0,3361.5
19820,2023/09/27,Veggie,L,17,2.0,3361.5
19821,2023/09/27,Veggie,L,20,2.0,3257.75
19822,2023/09/27,Veggie,M,12,2.0,2656.0
19823,2023/09/27,Veggie,M,13,1.0,1224.25
19824,2023/09/27,Veggie,M,15,2.0,2593.75
19825,2023/09/27,Veggie,M,16,1.0,1390.25
19826,2023/09/27,Veggie,M,18,1.0,1328.0
19827,2023/09/27,Veggie,M,19,2.0,2718.25
19828,2023/09/27,Veggie,M,20,2.0,2614.5
19829,2023/09/27,Veggie,M,21,1.0,1328.0
19830,2023/09/27,Veggie,S,11,1.0,996.0
19831,2023/09/27,Veggie,S,13,1.0,1058.25
19832,2023/09/27,Veggie,S,15,1.0,1037.5
19833,2023/09/27,Veggie,S,17,2.0,2033.5
19834,2023/09/27,Veggie,S,20,4.0,4046.25
19835,2023/09/28,Chicken,L,12,1.0,1722.25
19836,2023/09/28,Chicken,L,13,1.0,1722.25
19837,2023/09/28,Chicken,L,14,1.0,1722.25
19838,2023/09/28,Chicken,L,15,3.0,5166.75
19839,2023/09/28,Chicken,L,16,2.0,3444.5
19840,2023/09/28,Chicken,L,17,3.0,5166.75
19841,2023/09/28,Chicken,L,18,2.0,3444.5
19842,2023/09/28,Chicken,M,11,1.0,1390.25
19843,2023/09/28,Chicken,M,13,1.0,1390.25
19844,2023/09/28,Chicken,M,15,1.0,1390.25
19845,2023/09/28,Chicken,M,16,1.0,1390.25
19846,2023/09/28,Chicken,M,17,1.0,1390.25
19847,2023/09/28,Chicken,M,18,3.0,4170.75
19848,2023/09/28,Chicken,M,19,5.0,6951.25
19849,2023/09/28,Chicken,S,11,1.0,1058.25
19850,2023/09/28,Chicken,S,12,1.0,1058.25
19851,2023/09/28,Chicken,S,15,1.0,1058.25
19852,2023/09/28,Chicken,S,16,1.0,1058.25
19853,2023/09/28,Chicken,S,18,1.0,1058.25
19854,2023/09/28,Chicken,S,21,2.0,2116.5
19855,2023/09/28,Classic,L,12,2.0,3403.0
19856,2023/09/28,Classic,L,13,2.0,3403.0
19857,2023/09/28,Classic,L,15,1.0,1701.5
19858,2023/09/28,Classic,L,16,1.0,1452.5
19859,2023/09/28,Classic,L,17,3.0,4233.0
19860,2023/09/28,Classic,L,18,1.0,1265.75
19861,2023/09/28,Classic,L,19,1.0,1452.5
19862,2023/09/28,Classic,L,21,2.0,3403.0
19863,2023/09/28,Classic,M,11,2.0,2365.5
19864,2023/09/28,Classic,M,12,1.0,1328.0
19865,2023/09/28,Classic,M,16,1.0,1203.5
19866,2023/09/28,Classic,M,17,3.0,3693.5
19867,2023/09/28,Classic,M,18,1.0,1328.0
19868,2023/09/28,Classic,M,19,1.0,1037.5
19869,2023/09/28,Classic,M,21,1.0,1328.0
19870,2023/09/28,Classic,S,13,1.0,871.5
19871,2023/09/28,Classic,S,14,1.0,996.0
19872,2023/09/28,Classic,S,15,4.0,3797.25
19873,2023/09/28,Classic,S,16,1.0,809.25
19874,2023/09/28,Classic,S,18,2.0,1867.5
19875,2023/09/28,Classic,S,19,1.0,996.0
19876,2023/09/28,Classic,XL,18,1.0,2116.5
19877,2023/09/28,Classic,XL,19,1.0,2116.5
19878,2023/09/28,Supreme,L,11,2.0,3444.5
19879,2023/09/28,Supreme,L,13,1.0,1722.25
19880,2023/09/28,Supreme,L,15,3.0,5125.25
19881,2023/09/28,Supreme,L,17,1.0,1722.25
19882,2023/09/28,Supreme,L,18,2.0,3444.5
19883,2023/09/28,Supreme,L,19,1.0,1722.25
19884,2023/09/28,Supreme,M,11,2.0,2718.25
19885,2023/09/28,Supreme,M,12,1.0,1348.75
19886,2023/09/28,Supreme,M,15,2.0,2718.25
19887,2023/09/28,Supreme,M,16,1.0,1369.5
19888,2023/09/28,Supreme,S,12,1.0,1962.9499999999998
19889,2023/09/28,Supreme,S,13,2.0,2054.25
19890,2023/09/28,Supreme,S,15,2.0,2075.0
19891,2023/09/28,Supreme,S,18,1.0,1016.75
19892,2023/09/28,Supreme,S,19,3.0,4942.65
19893,2023/09/28,Veggie,L,12,2.0,3170.6
19894,2023/09/28,Veggie,L,13,2.0,3170.6
19895,2023/09/28,Veggie,L,14,1.0,1680.75
19896,2023/09/28,Veggie,L,15,3.0,4751.75
19897,2023/09/28,Veggie,L,16,1.0,1535.5
19898,2023/09/28,Veggie,L,17,2.0,3170.6
19899,2023/09/28,Veggie,L,18,2.0,3361.5
19900,2023/09/28,Veggie,M,12,1.0,1369.5
19901,2023/09/28,Veggie,M,13,1.0,1224.25
19902,2023/09/28,Veggie,M,17,1.0,1224.25
19903,2023/09/28,Veggie,M,18,2.0,2552.25
19904,2023/09/28,Veggie,M,19,1.0,1328.0
19905,2023/09/28,Veggie,S,13,3.0,2988.0
19906,2023/09/28,Veggie,S,14,1.0,996.0
19907,2023/09/28,Veggie,S,16,1.0,996.0
19908,2023/09/28,Veggie,S,17,1.0,996.0
19909,2023/09/28,Veggie,S,18,1.0,996.0
19910,2023/09/28,Veggie,S,19,2.0,1992.0
19911,2023/09/29,Chicken,L,11,2.0,3444.5
19912,2023/09/29,Chicken,L,13,5.0,8611.25
19913,2023/09/29,Chicken,L,14,4.0,6889.0
19914,2023/09/29,Chicken,L,15,1.0,1722.25
19915,2023/09/29,Chicken,L,16,4.0,6889.0
19916,2023/09/29,Chicken,L,19,1.0,1722.25
19917,2023/09/29,Chicken,L,20,3.0,5166.75
19918,2023/09/29,Chicken,L,21,1.0,1722.25
19919,2023/09/29,Chicken,M,12,3.0,4170.75
19920,2023/09/29,Chicken,M,15,2.0,2780.5
19921,2023/09/29,Chicken,M,16,1.0,1390.25
19922,2023/09/29,Chicken,M,17,3.0,4170.75
19923,2023/09/29,Chicken,M,22,1.0,1390.25
19924,2023/09/29,Chicken,S,12,1.0,1058.25
19925,2023/09/29,Chicken,S,13,1.0,1058.25
19926,2023/09/29,Chicken,S,15,1.0,1058.25
19927,2023/09/29,Chicken,S,16,2.0,2116.5
19928,2023/09/29,Chicken,S,17,1.0,1058.25
19929,2023/09/29,Chicken,S,18,1.0,1058.25
19930,2023/09/29,Chicken,S,21,1.0,1058.25
19931,2023/09/29,Classic,L,11,1.0,1265.75
19932,2023/09/29,Classic,L,12,1.0,1701.5
19933,2023/09/29,Classic,L,13,2.0,3071.0
19934,2023/09/29,Classic,L,15,1.0,1701.5
19935,2023/09/29,Classic,L,16,3.0,4523.5
19936,2023/09/29,Classic,L,17,1.0,1701.5
19937,2023/09/29,Classic,L,18,3.0,4668.75
19938,2023/09/29,Classic,L,20,2.0,2718.25
19939,2023/09/29,Classic,L,21,2.0,3071.0
19940,2023/09/29,Classic,M,11,1.0,1037.5
19941,2023/09/29,Classic,M,12,2.0,2531.5
19942,2023/09/29,Classic,M,13,2.0,2427.75
19943,2023/09/29,Classic,M,15,1.0,1328.0
19944,2023/09/29,Classic,M,16,2.0,2531.5
19945,2023/09/29,Classic,M,17,2.0,2365.5
19946,2023/09/29,Classic,M,18,1.0,1037.5
19947,2023/09/29,Classic,M,20,1.0,1328.0
19948,2023/09/29,Classic,M,22,1.0,1203.5
19949,2023/09/29,Classic,S,11,3.0,2988.0
19950,2023/09/29,Classic,S,12,3.0,2988.0
19951,2023/09/29,Classic,S,13,5.0,4606.5
19952,2023/09/29,Classic,S,14,3.0,2905.0
19953,2023/09/29,Classic,S,15,1.0,809.25
19954,2023/09/29,Classic,S,16,2.0,1992.0
19955,2023/09/29,Classic,S,18,1.0,871.5
19956,2023/09/29,Classic,S,20,1.0,996.0
19957,2023/09/29,Classic,S,21,3.0,2988.0
19958,2023/09/29,Classic,XL,12,1.0,2116.5
19959,2023/09/29,Classic,XL,18,1.0,2116.5
19960,2023/09/29,Classic,XXL,12,1.0,2983.8500000000004
19961,2023/09/29,Supreme,L,11,2.0,3444.5
19962,2023/09/29,Supreme,L,13,2.0,3444.5
19963,2023/09/29,Supreme,L,14,2.0,3444.5
19964,2023/09/29,Supreme,L,15,2.0,3444.5
19965,2023/09/29,Supreme,L,16,4.0,6889.0
19966,2023/09/29,Supreme,L,17,1.0,1722.25
19967,2023/09/29,Supreme,L,18,1.0,1722.25
19968,2023/09/29,Supreme,L,20,1.0,1722.25
19969,2023/09/29,Supreme,L,21,1.0,1680.75
19970,2023/09/29,Supreme,L,22,1.0,1680.75
19971,2023/09/29,Supreme,M,11,1.0,1369.5
19972,2023/09/29,Supreme,M,13,4.0,5457.25
19973,2023/09/29,Supreme,M,14,1.0,1348.75
19974,2023/09/29,Supreme,M,16,1.0,1348.75
19975,2023/09/29,Supreme,M,18,3.0,4046.25
19976,2023/09/29,Supreme,S,11,1.0,1016.75
19977,2023/09/29,Supreme,S,12,4.0,4150.0
19978,2023/09/29,Supreme,S,13,2.0,2979.7
19979,2023/09/29,Supreme,S,15,1.0,1962.9499999999998
19980,2023/09/29,Supreme,S,16,2.0,3000.45
19981,2023/09/29,Supreme,S,17,1.0,1037.5
19982,2023/09/29,Supreme,S,18,2.0,3000.45
19983,2023/09/29,Supreme,S,20,2.0,2033.5
19984,2023/09/29,Supreme,S,21,1.0,1962.9499999999998
19985,2023/09/29,Veggie,L,11,3.0,4660.45
19986,2023/09/29,Veggie,L,12,1.0,1535.5
19987,2023/09/29,Veggie,L,13,2.0,3170.6
19988,2023/09/29,Veggie,L,16,2.0,3361.5
19989,2023/09/29,Veggie,L,17,1.0,1680.75
19990,2023/09/29,Veggie,L,18,4.0,6328.75
19991,2023/09/29,Veggie,L,20,1.0,1680.75
19992,2023/09/29,Veggie,M,12,1.0,1224.25
19993,2023/09/29,Veggie,M,13,2.0,2780.5
19994,2023/09/29,Veggie,M,17,2.0,2656.0
19995,2023/09/29,Veggie,M,18,1.0,1369.5
19996,2023/09/29,Veggie,M,20,2.0,2718.25
19997,2023/09/29,Veggie,S,11,1.0,996.0
19998,2023/09/29,Veggie,S,12,1.0,1037.5
19999,2023/09/29,Veggie,S,14,1.0,996.0
20000,2023/09/29,Veggie,S,15,1.0,1037.5
20001,2023/09/29,Veggie,S,17,1.0,996.0
20002,2023/09/30,Chicken,L,11,1.0,1722.25
20003,2023/09/30,Chicken,L,12,2.0,3444.5
20004,2023/09/30,Chicken,L,13,2.0,3444.5
20005,2023/09/30,Chicken,L,15,2.0,3444.5
20006,2023/09/30,Chicken,L,16,3.0,5166.75
20007,2023/09/30,Chicken,L,17,2.0,3444.5
20008,2023/09/30,Chicken,L,19,3.0,5166.75
20009,2023/09/30,Chicken,L,21,1.0,1722.25
20010,2023/09/30,Chicken,M,11,1.0,1390.25
20011,2023/09/30,Chicken,M,12,2.0,2780.5
20012,2023/09/30,Chicken,M,15,2.0,2780.5
20013,2023/09/30,Chicken,M,16,1.0,1390.25
20014,2023/09/30,Chicken,M,17,2.0,2780.5
20015,2023/09/30,Chicken,M,18,1.0,1390.25
20016,2023/09/30,Chicken,M,20,2.0,2780.5
20017,2023/09/30,Chicken,S,12,1.0,1058.25
20018,2023/09/30,Chicken,S,15,2.0,2116.5
20019,2023/09/30,Chicken,S,17,1.0,1058.25
20020,2023/09/30,Classic,L,11,2.0,3403.0
20021,2023/09/30,Classic,L,12,4.0,6142.0
20022,2023/09/30,Classic,L,13,2.0,2967.25
20023,2023/09/30,Classic,L,16,1.0,1369.5
20024,2023/09/30,Classic,L,17,2.0,3403.0
20025,2023/09/30,Classic,M,11,2.0,2427.75
20026,2023/09/30,Classic,M,12,1.0,1037.5
20027,2023/09/30,Classic,M,15,1.0,1328.0
20028,2023/09/30,Classic,M,16,4.0,5312.0
20029,2023/09/30,Classic,M,17,3.0,3859.5
20030,2023/09/30,Classic,M,20,2.0,2656.0
20031,2023/09/30,Classic,M,21,1.0,1328.0
20032,2023/09/30,Classic,S,11,2.0,1867.5
20033,2023/09/30,Classic,S,13,1.0,996.0
20034,2023/09/30,Classic,S,16,1.0,996.0
20035,2023/09/30,Classic,S,17,2.0,1992.0
20036,2023/09/30,Classic,S,18,1.0,871.5
20037,2023/09/30,Classic,S,19,3.0,2905.0
20038,2023/09/30,Classic,S,21,2.0,1909.0
20039,2023/09/30,Classic,S,22,1.0,871.5
20040,2023/09/30,Classic,XL,16,2.0,4233.0
20041,2023/09/30,Supreme,L,11,1.0,1722.25
20042,2023/09/30,Supreme,L,12,1.0,1722.25
20043,2023/09/30,Supreme,L,13,2.0,3444.5
20044,2023/09/30,Supreme,L,15,1.0,1722.25
20045,2023/09/30,Supreme,L,16,1.0,1722.25
20046,2023/09/30,Supreme,L,17,2.0,3444.5
20047,2023/09/30,Supreme,L,18,1.0,1722.25
20048,2023/09/30,Supreme,M,12,1.0,1369.5
20049,2023/09/30,Supreme,M,13,1.0,1369.5
20050,2023/09/30,Supreme,M,14,1.0,1369.5
20051,2023/09/30,Supreme,M,15,1.0,1348.75
20052,2023/09/30,Supreme,M,19,3.0,4087.75
20053,2023/09/30,Supreme,M,20,1.0,1369.5
20054,2023/09/30,Supreme,M,21,1.0,1348.75
20055,2023/09/30,Supreme,M,22,1.0,1348.75
20056,2023/09/30,Supreme,S,11,1.0,1037.5
20057,2023/09/30,Supreme,S,12,2.0,2075.0
20058,2023/09/30,Supreme,S,13,2.0,3000.45
20059,2023/09/30,Supreme,S,14,1.0,1037.5
20060,2023/09/30,Supreme,S,17,1.0,1037.5
20061,2023/09/30,Supreme,S,21,1.0,1016.75
20062,2023/09/30,Veggie,L,12,1.0,1489.85
20063,2023/09/30,Veggie,L,13,1.0,1680.75
20064,2023/09/30,Veggie,L,14,1.0,1680.75
20065,2023/09/30,Veggie,L,16,1.0,1680.75
20066,2023/09/30,Veggie,L,17,6.0,9748.35
20067,2023/09/30,Veggie,L,19,1.0,1535.5
20068,2023/09/30,Veggie,L,20,3.0,4751.75
20069,2023/09/30,Veggie,L,21,2.0,3257.75
20070,2023/09/30,Veggie,M,11,1.0,1328.0
20071,2023/09/30,Veggie,M,12,1.0,1224.25
20072,2023/09/30,Veggie,M,15,1.0,1328.0
20073,2023/09/30,Veggie,M,16,1.0,1328.0
20074,2023/09/30,Veggie,M,17,3.0,3984.0
20075,2023/09/30,Veggie,M,18,1.0,1224.25
20076,2023/09/30,Veggie,M,19,1.0,1224.25
20077,2023/09/30,Veggie,M,20,1.0,1328.0
20078,2023/09/30,Veggie,M,21,1.0,1328.0
20079,2023/09/30,Veggie,S,13,1.0,1058.25
20080,2023/09/30,Veggie,S,15,2.0,1992.0
20081,2023/09/30,Veggie,S,17,1.0,996.0
20082,2023/09/30,Veggie,S,20,1.0,996.0
20083,2023/10/01,Chicken,L,12,1.0,1722.25
20084,2023/10/01,Chicken,L,13,1.0,1722.25
20085,2023/10/01,Chicken,L,17,2.0,3444.5
20086,2023/10/01,Chicken,L,18,2.0,3444.5
20087,2023/10/01,Chicken,L,19,1.0,1722.25
20088,2023/10/01,Chicken,L,20,3.0,5166.75
20089,2023/10/01,Chicken,L,21,1.0,1722.25
20090,2023/10/01,Chicken,M,12,1.0,1390.25
20091,2023/10/01,Chicken,M,13,3.0,4170.75
20092,2023/10/01,Chicken,M,16,1.0,1390.25
20093,2023/10/01,Chicken,M,19,2.0,2780.5
20094,2023/10/01,Chicken,M,20,2.0,2780.5
20095,2023/10/01,Chicken,M,21,1.0,1390.25
20096,2023/10/01,Chicken,S,12,2.0,2116.5
20097,2023/10/01,Chicken,S,13,1.0,1058.25
20098,2023/10/01,Chicken,S,16,1.0,1058.25
20099,2023/10/01,Chicken,S,17,1.0,1058.25
20100,2023/10/01,Chicken,S,19,1.0,1058.25
20101,2023/10/01,Classic,L,13,4.0,5934.5
20102,2023/10/01,Classic,L,18,1.0,1701.5
20103,2023/10/01,Classic,L,19,3.0,3901.0
20104,2023/10/01,Classic,L,20,1.0,1701.5
20105,2023/10/01,Classic,L,21,1.0,1369.5
20106,2023/10/01,Classic,L,22,2.0,3403.0
20107,2023/10/01,Classic,M,12,1.0,1037.5
20108,2023/10/01,Classic,M,13,2.0,2427.75
20109,2023/10/01,Classic,M,16,1.0,1328.0
20110,2023/10/01,Classic,M,17,1.0,1203.5
20111,2023/10/01,Classic,M,19,2.0,2075.0
20112,2023/10/01,Classic,M,20,1.0,1203.5
20113,2023/10/01,Classic,M,21,1.0,1328.0
20114,2023/10/01,Classic,M,22,2.0,2531.5
20115,2023/10/01,Classic,S,12,1.0,996.0
20116,2023/10/01,Classic,S,13,2.0,1992.0
20117,2023/10/01,Classic,S,18,3.0,2905.0
20118,2023/10/01,Classic,S,19,2.0,1992.0
20119,2023/10/01,Classic,S,20,2.0,1992.0
20120,2023/10/01,Classic,S,22,1.0,996.0
20121,2023/10/01,Classic,XL,13,1.0,2116.5
20122,2023/10/01,Classic,XL,19,2.0,4233.0
20123,2023/10/01,Supreme,L,12,3.0,5166.75
20124,2023/10/01,Supreme,L,14,1.0,1722.25
20125,2023/10/01,Supreme,L,16,1.0,1722.25
20126,2023/10/01,Supreme,L,17,2.0,3403.0
20127,2023/10/01,Supreme,L,18,2.0,3444.5
20128,2023/10/01,Supreme,L,19,3.0,5166.75
20129,2023/10/01,Supreme,L,20,4.0,6889.0
20130,2023/10/01,Supreme,M,12,2.0,2718.25
20131,2023/10/01,Supreme,M,13,2.0,2718.25
20132,2023/10/01,Supreme,M,18,3.0,4108.5
20133,2023/10/01,Supreme,M,19,2.0,2739.0
20134,2023/10/01,Supreme,M,20,4.0,5457.25
20135,2023/10/01,Supreme,M,21,1.0,1369.5
20136,2023/10/01,Supreme,M,22,1.0,1348.75
20137,2023/10/01,Supreme,S,12,1.0,1016.75
20138,2023/10/01,Supreme,S,15,3.0,4017.2
20139,2023/10/01,Supreme,S,16,1.0,1037.5
20140,2023/10/01,Supreme,S,17,1.0,1037.5
20141,2023/10/01,Supreme,S,18,1.0,1037.5
20142,2023/10/01,Supreme,S,19,2.0,2075.0
20143,2023/10/01,Veggie,L,12,3.0,4751.75
20144,2023/10/01,Veggie,L,13,2.0,3216.25
20145,2023/10/01,Veggie,L,14,2.0,3361.5
20146,2023/10/01,Veggie,L,15,1.0,1680.75
20147,2023/10/01,Veggie,L,17,3.0,4747.6
20148,2023/10/01,Veggie,L,18,1.0,1489.85
20149,2023/10/01,Veggie,L,19,3.0,4706.1
20150,2023/10/01,Veggie,L,20,2.0,3170.6
20151,2023/10/01,Veggie,L,21,1.0,1680.75
20152,2023/10/01,Veggie,L,22,2.0,3257.75
20153,2023/10/01,Veggie,M,12,1.0,1224.25
20154,2023/10/01,Veggie,M,13,4.0,5374.25
20155,2023/10/01,Veggie,M,17,1.0,1328.0
20156,2023/10/01,Veggie,M,18,3.0,4025.5
20157,2023/10/01,Veggie,M,19,1.0,1328.0
20158,2023/10/01,Veggie,M,20,2.0,2697.5
20159,2023/10/01,Veggie,M,21,2.0,2552.25
20160,2023/10/01,Veggie,S,12,1.0,1058.25
20161,2023/10/01,Veggie,S,13,2.0,1992.0
20162,2023/10/01,Veggie,S,17,2.0,2054.25
20163,2023/10/01,Veggie,S,19,1.0,996.0
20164,2023/10/01,Veggie,S,22,2.0,2054.25
20165,2023/10/02,Chicken,L,11,1.0,1722.25
20166,2023/10/02,Chicken,L,12,1.0,1722.25
20167,2023/10/02,Chicken,L,13,2.0,3444.5
