,date,category,size,quantity,sales
1884,13/06/2023,Veggie,M,9,144.25
1885,13/06/2023,Veggie,S,7,85.25
1886,13/07/2023,Chicken,L,17,352.75
1887,13/07/2023,Chicken,M,11,184.25
1888,13/07/2023,Chicken,S,4,51.0
1889,13/07/2023,Classic,L,18,334.25
1890,13/07/2023,Classic,M,13,193.0
1891,13/07/2023,Classic,S,25,277.75
1892,13/07/2023,Classic,XL,1,25.5
1893,13/07/2023,Supreme,L,21,432.75
1894,13/07/2023,Supreme,M,14,230.25
1895,13/07/2023,Supreme,S,15,209.05
1896,13/07/2023,Veggie,L,19,369.9
1897,13/07/2023,Veggie,M,15,243.0
1898,13/07/2023,Veggie,S,8,97.75
1899,13/08/2023,Chicken,L,20,415.0
1900,13/08/2023,Chicken,M,14,234.5
1901,13/08/2023,Chicken,S,5,63.75
1902,13/08/2023,Classic,L,14,259.25
1903,13/08/2023,Classic,M,9,125.75
1904,13/08/2023,Classic,S,20,232.25
1905,13/08/2023,Classic,XL,1,25.5
1906,13/08/2023,Supreme,L,15,309.75
1907,13/08/2023,Supreme,M,12,197.5
1908,13/08/2023,Supreme,S,12,160.9
1909,13/08/2023,Veggie,L,12,230.8
1910,13/08/2023,Veggie,M,10,159.25
1911,13/09/2023,Veggie,S,6,72.75
1912,13/09/2023,Chicken,L,10,207.5
1913,13/09/2023,Chicken,M,8,134.0
1914,13/09/2023,Chicken,S,3,38.25
1915,13/09/2023,Classic,L,8,126.75
1916,13/09/2023,Classic,M,10,153.75
1917,13/09/2023,Classic,S,21,241.0
1918,13/09/2023,Classic,XXL,1,35.95
1919,13/09/2023,Supreme,L,8,164.5
1920,13/09/2023,Supreme,M,9,148.0
1921,13/09/2023,Supreme,S,8,99.5
1922,13/09/2023,Veggie,L,12,239.45
1923,13/10/2023,Veggie,M,3,44.25
1924,13/10/2023,Veggie,S,7,84.75
1925,13/10/2023,Chicken,L,16,332.0
1926,13/10/2023,Chicken,M,11,184.25
1927,13/10/2023,Chicken,S,4,51.0
1928,13/10/2023,Classic,L,12,217.5
1929,13/10/2023,Classic,M,16,233.0
1930,13/10/2023,Classic,S,18,204.75
1931,13/10/2023,Classic,XL,2,51.0
1932,13/10/2023,Supreme,L,10,205.5
1933,13/10/2023,Supreme,M,13,213.75
1934,13/10/2023,Supreme,S,8,111.15
1935,13/11/2023,Veggie,L,20,387.05
1936,13/11/2023,Veggie,M,9,142.0
1937,13/11/2023,Veggie,S,8,96.0
1938,13/11/2023,Chicken,L,13,269.75
1939,13/11/2023,Chicken,M,12,201.0
1940,13/11/2023,Chicken,S,3,38.25
1941,13/11/2023,Classic,L,11,198.75
1942,13/11/2023,Classic,M,17,252.25
1943,13/11/2023,Classic,S,22,253.0
1944,13/11/2023,Classic,XL,1,25.5
1945,13/11/2023,Supreme,L,18,371.0
1946,13/11/2023,Supreme,M,9,147.75
1947,13/12/2023,Supreme,S,11,158.3
1948,13/12/2023,Veggie,L,15,289.15
1949,13/12/2023,Veggie,M,13,207.75
1950,13/12/2023,Veggie,S,8,97.5
1951,13/12/2023,Chicken,L,16,332.0
1952,13/12/2023,Chicken,M,8,134.0
1953,13/12/2023,Chicken,S,6,76.5
1954,13/12/2023,Classic,L,6,104.25
1955,13/12/2023,Classic,M,13,187.0
1956,13/12/2023,Classic,S,22,244.25
1957,13/12/2023,Classic,XL,1,25.5
1958,13/12/2023,Supreme,L,18,372.0
1959,13/12/2023,Supreme,M,15,247.0
1960,14/01/2023,Supreme,S,8,144.35
1961,14/01/2023,Veggie,L,19,367.6
1962,14/01/2023,Veggie,M,9,144.75
1963,14/01/2023,Veggie,S,11,134.75
1964,14/01/2023,Chicken,L,15,311.25
1965,14/01/2023,Chicken,M,12,201.0
1966,14/01/2023,Chicken,S,9,114.75
1967,14/01/2023,Classic,L,9,169.5
1968,14/01/2023,Classic,M,13,182.0
1969,14/01/2023,Classic,S,16,181.0
1970,14/01/2023,Classic,XL,5,127.5
1971,14/01/2023,Supreme,L,15,309.25
1972,14/01/2023,Supreme,M,18,295.75
1973,14/02/2023,Supreme,S,8,110.65
1974,14/02/2023,Veggie,L,15,295.2
1975,14/02/2023,Veggie,M,15,239.0
1976,14/02/2023,Veggie,S,7,85.5
1977,14/02/2023,Chicken,L,13,269.75
1978,14/02/2023,Chicken,M,20,335.0
1979,14/02/2023,Chicken,S,3,38.25
1980,14/02/2023,Classic,L,11,200.25
1981,14/02/2023,Classic,M,8,117.5
1982,14/02/2023,Classic,S,16,182.25
1983,14/02/2023,Classic,XL,2,51.0
1984,14/02/2023,Supreme,L,10,207.5
1985,14/02/2023,Supreme,M,11,181.25
1986,14/03/2023,Supreme,S,12,149.25
1987,14/03/2023,Veggie,L,17,333.05
1988,14/03/2023,Veggie,M,10,159.25
1989,14/03/2023,Veggie,S,7,85.5
1990,14/03/2023,Chicken,L,10,207.5
1991,14/03/2023,Chicken,M,14,234.5
1992,14/03/2023,Chicken,S,4,51.0
1993,14/03/2023,Classic,L,14,258.5
1994,14/03/2023,Classic,M,13,192.0
1995,14/03/2023,Classic,S,14,165.5
1996,14/03/2023,Classic,XL,2,51.0
1997,14/03/2023,Supreme,L,14,289.5
1998,14/03/2023,Supreme,M,9,148.0
1999,14/03/2023,Supreme,S,9,123.15
2000,14/04/2023,Veggie,L,17,327.3
2001,14/04/2023,Veggie,M,10,159.75
2002,14/04/2023,Veggie,S,6,73.25
2003,14/04/2023,Chicken,L,15,311.25
2004,14/04/2023,Chicken,M,8,134.0
2005,14/04/2023,Chicken,S,7,89.25
2006,14/04/2023,Classic,L,6,119.0
2007,14/04/2023,Classic,M,13,196.25
2008,14/04/2023,Classic,S,22,247.5
2009,14/04/2023,Supreme,L,13,268.75
2010,14/04/2023,Supreme,M,10,164.5
2011,14/04/2023,Supreme,S,5,62.25
2012,14/04/2023,Veggie,L,16,311.65
2013,14/05/2023,Veggie,M,8,126.75
2014,14/05/2023,Veggie,S,7,85.75
2015,14/05/2023,Chicken,L,13,269.75
2016,14/05/2023,Chicken,M,9,150.75
2017,14/05/2023,Chicken,S,13,165.75
2018,14/05/2023,Classic,L,15,274.0
2019,14/05/2023,Classic,M,14,209.75
2020,14/05/2023,Classic,S,17,196.75
2021,14/05/2023,Classic,XL,1,25.5
2022,14/05/2023,Supreme,L,5,103.75
2023,14/05/2023,Supreme,M,12,196.75
2024,14/05/2023,Supreme,S,7,97.65
2025,14/05/2023,Veggie,L,7,131.35
2026,14/06/2023,Veggie,M,13,204.75
2027,14/06/2023,Veggie,S,6,72.75
2028,14/06/2023,Chicken,L,4,83.0
2029,14/06/2023,Chicken,M,3,50.25
2030,14/06/2023,Chicken,S,7,89.25
2031,14/06/2023,Classic,L,7,129.0
2032,14/06/2023,Classic,M,8,118.25
2033,14/06/2023,Classic,S,13,145.25
2034,14/06/2023,Classic,XL,2,51.0
2035,14/06/2023,Supreme,L,9,185.75
2036,14/06/2023,Supreme,M,9,148.0
2037,14/06/2023,Supreme,S,3,48.4
2038,14/06/2023,Veggie,L,13,246.5
2039,14/07/2023,Veggie,M,7,110.25
2040,14/07/2023,Veggie,S,7,86.75
2041,14/07/2023,Chicken,L,9,186.75
2042,14/07/2023,Chicken,M,9,150.75
2043,14/07/2023,Chicken,S,7,89.25
2044,14/07/2023,Classic,L,15,272.75
2045,14/07/2023,Classic,M,12,176.0
2046,14/07/2023,Classic,S,10,113.75
2047,14/07/2023,Supreme,L,14,289.0
2048,14/07/2023,Supreme,M,10,163.75
2049,14/07/2023,Supreme,S,14,185.15
2050,14/07/2023,Veggie,L,17,324.55
2051,14/07/2023,Veggie,M,9,142.25
2052,14/08/2023,Veggie,S,10,122.0
2053,14/08/2023,Chicken,L,20,415.0
2054,14/08/2023,Chicken,M,22,368.5
2055,14/08/2023,Chicken,S,8,102.0
2056,14/08/2023,Classic,L,19,359.0
2057,14/08/2023,Classic,M,4,64.0
2058,14/08/2023,Classic,S,32,360.25
2059,14/08/2023,Classic,XL,1,25.5
2060,14/08/2023,Supreme,L,15,309.25
2061,14/08/2023,Supreme,M,16,263.0
2062,14/08/2023,Supreme,S,14,207.95
2063,14/08/2023,Veggie,L,26,497.8
2064,14/08/2023,Veggie,M,7,112.5
2065,14/09/2023,Veggie,S,6,72.75
2066,14/09/2023,Chicken,L,12,249.0
2067,14/09/2023,Chicken,M,11,184.25
2068,14/09/2023,Chicken,S,9,114.75
2069,14/09/2023,Classic,L,10,182.5
2070,14/09/2023,Classic,M,8,112.0
2071,14/09/2023,Classic,S,20,231.25
2072,14/09/2023,Classic,XL,4,102.0
2073,14/09/2023,Supreme,L,17,350.75
2074,14/09/2023,Supreme,M,12,197.25
2075,14/09/2023,Supreme,S,12,159.9
2076,14/09/2023,Veggie,L,11,212.35
2077,14/09/2023,Veggie,M,9,145.5
2078,14/10/2023,Veggie,S,9,108.75
2079,14/10/2023,Chicken,L,9,186.75
2080,14/10/2023,Chicken,M,12,201.0
2081,14/10/2023,Chicken,S,5,63.75
2082,14/10/2023,Classic,L,18,344.0
2083,14/10/2023,Classic,M,17,250.25
2084,14/10/2023,Classic,S,20,234.5
2085,14/10/2023,Supreme,L,15,309.75
2086,14/10/2023,Supreme,M,7,115.0
2087,14/10/2023,Supreme,S,7,86.75
2088,14/10/2023,Veggie,L,17,337.15
2089,14/10/2023,Veggie,M,17,271.5
2090,14/10/2023,Veggie,S,9,108.5
2091,14/11/2023,Chicken,L,8,166.0
2092,14/11/2023,Chicken,M,9,150.75
2093,14/11/2023,Chicken,S,2,25.5
2094,14/11/2023,Classic,L,9,165.5
2095,14/11/2023,Classic,M,12,176.5
2096,14/11/2023,Classic,S,11,119.75
2097,14/11/2023,Classic,XL,2,51.0
2098,14/11/2023,Supreme,L,11,227.75
2099,14/11/2023,Supreme,M,8,131.75
2100,14/11/2023,Supreme,S,11,137.5
2101,14/11/2023,Veggie,L,15,284.0
2102,14/11/2023,Veggie,M,11,175.0
2103,14/11/2023,Veggie,S,4,48.0
2104,14/12/2023,Chicken,L,18,373.5
2105,14/12/2023,Chicken,M,8,134.0
2106,14/12/2023,Chicken,S,5,63.75
2107,14/12/2023,Classic,L,12,216.5
2108,14/12/2023,Classic,M,11,162.5
2109,14/12/2023,Classic,S,14,158.25
2110,14/12/2023,Classic,XL,2,51.0
2111,14/12/2023,Supreme,L,14,289.5
2112,14/12/2023,Supreme,M,16,262.5
2113,14/12/2023,Supreme,S,12,194.35
2114,14/12/2023,Veggie,L,20,390.0
2115,14/12/2023,Veggie,M,14,226.5
2116,14/12/2023,Veggie,S,6,73.25
2117,15/01/2023,Chicken,L,6,124.5
2118,15/01/2023,Chicken,M,7,117.25
2119,15/01/2023,Chicken,S,4,51.0
2120,15/01/2023,Classic,L,5,97.25
2121,15/01/2023,Classic,M,14,205.25
2122,15/01/2023,Classic,S,12,143.0
2123,15/01/2023,Classic,XL,4,102.0
2124,15/01/2023,Supreme,L,11,226.25
2125,15/01/2023,Supreme,M,10,164.5
2126,15/01/2023,Supreme,S,12,160.15
2127,15/01/2023,Veggie,L,15,287.9
2128,15/01/2023,Veggie,M,7,110.75
2129,15/01/2023,Veggie,S,9,108.5
2130,15/02/2023,Chicken,L,16,332.0
2131,15/02/2023,Chicken,M,12,201.0
2132,15/02/2023,Chicken,S,7,89.25
2133,15/02/2023,Classic,L,9,166.5
2134,15/02/2023,Classic,M,7,103.75
2135,15/02/2023,Classic,S,13,146.75
2136,15/02/2023,Classic,XL,2,51.0
2137,15/02/2023,Supreme,L,12,247.0
2138,15/02/2023,Supreme,M,10,164.25
2139,15/02/2023,Supreme,S,8,132.45
2140,15/02/2023,Veggie,L,13,251.65
2141,15/02/2023,Veggie,M,12,190.25
2142,15/02/2023,Veggie,S,5,61.25
2143,15/03/2023,Chicken,L,16,332.0
2144,15/03/2023,Chicken,M,8,134.0
2145,15/03/2023,Chicken,S,4,51.0
2146,15/03/2023,Classic,L,6,115.0
2147,15/03/2023,Classic,M,6,89.5
2148,15/03/2023,Classic,S,17,198.5
2149,15/03/2023,Classic,XL,1,25.5
2150,15/03/2023,Classic,XXL,1,35.95
2151,15/03/2023,Supreme,L,16,330.5
2152,15/03/2023,Supreme,M,8,130.75
2153,15/03/2023,Supreme,S,8,110.4
2154,15/03/2023,Veggie,L,13,255.15
2155,15/04/2023,Veggie,M,8,127.5
2156,15/04/2023,Veggie,S,4,48.75
2157,15/04/2023,Chicken,L,15,311.25
2158,15/04/2023,Chicken,M,21,351.75
2159,15/04/2023,Chicken,S,10,127.5
2160,15/04/2023,Classic,L,14,256.25
2161,15/04/2023,Classic,M,11,169.75
2162,15/04/2023,Classic,S,11,123.25
2163,15/04/2023,Classic,XL,1,25.5
2164,15/04/2023,Supreme,L,16,330.0
2165,15/04/2023,Supreme,M,21,345.5
2166,15/04/2023,Supreme,S,10,169.35
2167,15/04/2023,Veggie,L,14,271.1
2168,15/05/2023,Veggie,M,9,142.25
2169,15/05/2023,Veggie,S,14,170.0
2170,15/05/2023,Chicken,L,9,186.75
2171,15/05/2023,Chicken,M,11,184.25
2172,15/05/2023,Chicken,S,11,140.25
2173,15/05/2023,Classic,L,11,203.25
2174,15/05/2023,Classic,M,9,131.5
2175,15/05/2023,Classic,S,20,232.5
2176,15/05/2023,Classic,XL,2,51.0
2177,15/05/2023,Supreme,L,10,205.5
2178,15/05/2023,Supreme,M,11,180.75
2179,15/05/2023,Supreme,S,7,86.25
2180,15/05/2023,Veggie,L,16,302.1
2181,15/06/2023,Veggie,M,6,95.5
2182,15/06/2023,Veggie,S,5,61.0
2183,15/06/2023,Chicken,L,12,249.0
2184,15/06/2023,Chicken,M,6,100.5
2185,15/06/2023,Chicken,S,3,38.25
2186,15/06/2023,Classic,L,9,157.75
2187,15/06/2023,Classic,M,12,175.25
2188,15/06/2023,Classic,S,18,208.25
2189,15/06/2023,Classic,XXL,1,35.95
2190,15/06/2023,Supreme,L,12,248.5
2191,15/06/2023,Supreme,M,13,213.0
2192,15/06/2023,Supreme,S,4,61.15
2193,15/06/2023,Veggie,L,15,292.1
2194,15/07/2023,Veggie,M,6,96.75
2195,15/07/2023,Veggie,S,4,48.75
2196,15/07/2023,Chicken,L,19,394.25
2197,15/07/2023,Chicken,M,8,134.0
2198,15/07/2023,Chicken,S,7,89.25
2199,15/07/2023,Classic,L,8,150.0
2200,15/07/2023,Classic,M,11,163.5
2201,15/07/2023,Classic,S,15,169.0
2202,15/07/2023,Classic,XL,2,51.0
2203,15/07/2023,Supreme,L,14,290.0
2204,15/07/2023,Supreme,M,14,229.75
2205,15/07/2023,Supreme,S,9,122.9
2206,15/07/2023,Veggie,L,10,196.15
2207,15/08/2023,Veggie,M,13,206.75
2208,15/08/2023,Veggie,S,10,122.75
2209,15/08/2023,Chicken,L,14,290.5
2210,15/08/2023,Chicken,M,14,234.5
2211,15/08/2023,Chicken,S,7,89.25
2212,15/08/2023,Classic,L,14,247.0
2213,15/08/2023,Classic,M,14,199.0
2214,15/08/2023,Classic,S,10,114.25
2215,15/08/2023,Supreme,L,12,247.0
2216,15/08/2023,Supreme,M,12,197.0
2217,15/08/2023,Supreme,S,6,74.5
2218,15/08/2023,Veggie,L,9,174.5
2219,15/08/2023,Veggie,M,7,113.75
2220,15/09/2023,Veggie,S,5,61.5
2221,15/09/2023,Chicken,L,17,352.75
2222,15/09/2023,Chicken,M,13,217.75
2223,15/09/2023,Chicken,S,5,63.75
2224,15/09/2023,Classic,L,13,231.5
2225,15/09/2023,Classic,M,6,87.5
2226,15/09/2023,Classic,S,17,194.75
2227,15/09/2023,Classic,XL,4,102.0
2228,15/09/2023,Supreme,L,13,268.75
2229,15/09/2023,Supreme,M,14,230.75
2230,15/09/2023,Supreme,S,7,132.1
2231,15/09/2023,Veggie,L,10,192.65
2232,15/09/2023,Veggie,M,9,144.75
2233,15/10/2023,Veggie,S,9,108.5
2234,15/10/2023,Chicken,L,16,332.0
2235,15/10/2023,Chicken,M,9,150.75
2236,15/10/2023,Chicken,S,5,63.75
2237,15/10/2023,Classic,L,15,280.25
2238,15/10/2023,Classic,M,13,193.0
2239,15/10/2023,Classic,S,20,230.75
2240,15/10/2023,Supreme,L,11,227.75
2241,15/10/2023,Supreme,M,8,132.0
2242,15/10/2023,Supreme,S,13,172.65
2243,15/10/2023,Veggie,L,17,324.75
2244,15/10/2023,Veggie,M,10,158.0
2245,15/10/2023,Veggie,S,11,133.5
2246,15/11/2023,Chicken,L,20,415.0
2247,15/11/2023,Chicken,M,19,318.25
2248,15/11/2023,Chicken,S,3,38.25
2249,15/11/2023,Classic,L,18,328.75
2250,15/11/2023,Classic,M,13,192.0
2251,15/11/2023,Classic,S,13,149.0
2252,15/11/2023,Classic,XL,2,51.0
2253,15/11/2023,Supreme,L,14,289.0
2254,15/11/2023,Supreme,M,14,230.25
2255,15/11/2023,Supreme,S,10,124.0
2256,15/11/2023,Veggie,L,17,326.75
2257,15/11/2023,Veggie,M,11,173.0
2258,15/12/2023,Veggie,S,9,110.25
2259,15/12/2023,Chicken,L,19,394.25
2260,15/12/2023,Chicken,M,10,167.5
2261,15/12/2023,Chicken,S,12,153.0
2262,15/12/2023,Classic,L,12,213.0
2263,15/12/2023,Classic,M,18,271.75
2264,15/12/2023,Classic,S,20,228.75
2265,15/12/2023,Classic,XL,3,76.5
2266,15/12/2023,Supreme,L,13,269.25
2267,15/12/2023,Supreme,M,16,262.25
2268,15/12/2023,Supreme,S,17,222.4
2269,15/12/2023,Veggie,L,16,306.0
2270,15/12/2023,Veggie,M,10,162.5
2271,16/01/2023,Veggie,S,7,85.75
2272,16/01/2023,Chicken,L,10,207.5
2273,16/01/2023,Chicken,M,6,100.5
2274,16/01/2023,Chicken,S,3,38.25
2275,16/01/2023,Classic,L,6,117.75
2276,16/01/2023,Classic,M,9,137.0
2277,16/01/2023,Classic,S,15,171.25
2278,16/01/2023,Classic,XL,1,25.5
2279,16/01/2023,Supreme,L,9,186.25
2280,16/01/2023,Supreme,M,11,180.75
2281,16/01/2023,Supreme,S,3,37.25
2282,16/01/2023,Veggie,L,11,215.95
2283,16/01/2023,Veggie,M,5,79.75
2284,16/02/2023,Veggie,S,6,72.0
2285,16/02/2023,Chicken,L,5,103.75
2286,16/02/2023,Chicken,M,6,100.5
2287,16/02/2023,Chicken,S,12,153.0
2288,16/02/2023,Classic,L,11,207.0
2289,16/02/2023,Classic,M,10,154.25
2290,16/02/2023,Classic,S,17,194.75
2291,16/02/2023,Supreme,L,9,184.75
2292,16/02/2023,Supreme,M,14,230.0
2293,16/02/2023,Supreme,S,6,74.5
2294,16/02/2023,Veggie,L,12,231.6
2295,16/02/2023,Veggie,M,12,190.75
2296,16/02/2023,Veggie,S,4,48.75
2297,16/02/2023,Chicken,L,12,249.0
2298,16/03/2023,Chicken,M,15,251.25
2299,16/03/2023,Chicken,S,3,38.25
2300,16/03/2023,Classic,L,12,223.0
2301,16/03/2023,Classic,M,10,153.0
2302,16/03/2023,Classic,S,14,157.25
2303,16/03/2023,Classic,XL,3,76.5
2304,16/03/2023,Supreme,L,13,269.75
2305,16/03/2023,Supreme,M,12,197.5
2306,16/03/2023,Supreme,S,11,159.3
2307,16/03/2023,Veggie,L,14,276.15
2308,16/03/2023,Veggie,M,6,98.0
2309,16/03/2023,Veggie,S,5,62.0
2310,16/03/2023,Chicken,L,10,207.5
2311,16/04/2023,Chicken,M,10,167.5
2312,16/04/2023,Chicken,S,8,102.0
2313,16/04/2023,Classic,L,9,157.25
2314,16/04/2023,Classic,M,15,212.75
2315,16/04/2023,Classic,S,19,210.5
2316,16/04/2023,Classic,XL,2,51.0
2317,16/04/2023,Supreme,L,12,246.0
2318,16/04/2023,Supreme,M,13,214.0
2319,16/04/2023,Supreme,S,8,121.3
2320,16/04/2023,Veggie,L,12,230.15
2321,16/04/2023,Veggie,M,10,159.5
2322,16/04/2023,Veggie,S,10,122.75
2323,16/05/2023,Chicken,L,12,249.0
2324,16/05/2023,Chicken,M,17,284.75
2325,16/05/2023,Chicken,S,8,102.0
2326,16/05/2023,Classic,L,8,150.75
2327,16/05/2023,Classic,M,8,128.0
2328,16/05/2023,Classic,S,14,162.0
2329,16/05/2023,Classic,XL,1,25.5
2330,16/05/2023,Supreme,L,15,310.25
2331,16/05/2023,Supreme,M,11,181.0
2332,16/05/2023,Supreme,S,9,134.05
2333,16/05/2023,Veggie,L,8,151.6
2334,16/05/2023,Veggie,M,15,238.25
2335,16/06/2023,Veggie,S,10,120.5
2336,16/06/2023,Chicken,L,17,352.75
2337,16/06/2023,Chicken,M,9,150.75
2338,16/06/2023,Chicken,S,5,63.75
2339,16/06/2023,Classic,L,11,202.5
2340,16/06/2023,Classic,M,10,147.25
2341,16/06/2023,Classic,S,18,209.75
2342,16/06/2023,Classic,XL,1,25.5
2343,16/06/2023,Supreme,L,12,248.0
2344,16/06/2023,Supreme,M,14,230.25
2345,16/06/2023,Supreme,S,11,147.4
2346,16/06/2023,Veggie,L,21,415.3
2347,16/06/2023,Veggie,M,6,96.75
2348,16/07/2023,Veggie,S,9,110.5
2349,16/07/2023,Chicken,L,15,311.25
2350,16/07/2023,Chicken,M,12,201.0
2351,16/07/2023,Chicken,S,3,38.25
2352,16/07/2023,Classic,L,11,215.5
2353,16/07/2023,Classic,M,12,169.0
2354,16/07/2023,Classic,S,22,253.25
2355,16/07/2023,Supreme,L,10,207.0
2356,16/07/2023,Supreme,M,8,131.0
2357,16/07/2023,Supreme,S,8,99.5
2358,16/07/2023,Veggie,L,15,287.5
2359,16/07/2023,Veggie,M,14,223.5
2360,16/07/2023,Veggie,S,8,97.5
2361,16/08/2023,Chicken,L,15,311.25
2362,16/08/2023,Chicken,M,5,83.75
2363,16/08/2023,Chicken,S,8,102.0
2364,16/08/2023,Classic,L,7,125.0
2365,16/08/2023,Classic,M,9,133.25
2366,16/08/2023,Classic,S,15,170.25
2367,16/08/2023,Classic,XL,2,51.0
2368,16/08/2023,Classic,XXL,1,35.95
2369,16/08/2023,Supreme,L,14,289.0
2370,16/08/2023,Supreme,M,13,213.75
2371,16/08/2023,Supreme,S,10,180.25
2372,16/08/2023,Veggie,L,14,270.9
2373,16/08/2023,Veggie,M,11,177.25
2374,16/09/2023,Veggie,S,7,85.25
2375,16/09/2023,Chicken,L,11,228.25
2376,16/09/2023,Chicken,M,7,117.25
2377,16/09/2023,Chicken,S,8,102.0
2378,16/09/2023,Classic,L,12,228.5
2379,16/09/2023,Classic,M,7,99.5
2380,16/09/2023,Classic,S,14,158.5
2381,16/09/2023,Classic,XL,1,25.5
2382,16/09/2023,Supreme,L,15,310.75
2383,16/09/2023,Supreme,M,16,263.5
2384,16/09/2023,Supreme,S,6,97.05
2385,16/09/2023,Veggie,L,10,187.95
2386,16/09/2023,Veggie,M,5,80.5
2387,16/10/2023,Veggie,S,5,61.5
2388,16/10/2023,Chicken,L,14,290.5
2389,16/10/2023,Chicken,M,10,167.5
2390,16/10/2023,Chicken,S,10,127.5
2391,16/10/2023,Classic,L,16,302.5
2392,16/10/2023,Classic,M,10,151.0
2393,16/10/2023,Classic,S,17,193.0
2394,16/10/2023,Classic,XL,2,51.0
2395,16/10/2023,Supreme,L,13,268.75
2396,16/10/2023,Supreme,M,11,181.25
2397,16/10/2023,Supreme,S,8,99.5
2398,16/10/2023,Veggie,L,20,391.15
2399,16/10/2023,Veggie,M,5,78.75
2400,16/11/2023,Veggie,S,6,72.0
2401,16/11/2023,Chicken,L,18,373.5
2402,16/11/2023,Chicken,M,13,217.75
2403,16/11/2023,Chicken,S,8,102.0
2404,16/11/2023,Classic,L,7,123.75
2405,16/11/2023,Classic,M,26,371.75
2406,16/11/2023,Classic,S,18,205.0
2407,16/11/2023,Classic,XL,2,51.0
2408,16/11/2023,Supreme,L,11,227.75
2409,16/11/2023,Supreme,M,20,327.75
2410,16/11/2023,Supreme,S,8,110.9
2411,16/11/2023,Veggie,L,18,347.75
2412,16/12/2023,Veggie,M,6,94.75
2413,16/12/2023,Veggie,S,6,72.75
2414,16/12/2023,Chicken,L,10,207.5
2415,16/12/2023,Chicken,M,9,150.75
2416,16/12/2023,Chicken,S,13,165.75
2417,16/12/2023,Classic,L,14,251.5
2418,16/12/2023,Classic,M,17,250.0
2419,16/12/2023,Classic,S,14,161.75
2420,16/12/2023,Classic,XL,1,25.5
2421,16/12/2023,Supreme,L,18,370.5
2422,16/12/2023,Supreme,M,12,198.0
2423,16/12/2023,Supreme,S,8,111.15
2424,16/12/2023,Veggie,L,10,191.95
2425,17/01/2023,Veggie,M,7,113.75
2426,17/01/2023,Veggie,S,7,85.25
2427,17/01/2023,Chicken,L,6,124.5
2428,17/01/2023,Chicken,M,9,150.75
2429,17/01/2023,Chicken,S,7,89.25
2430,17/01/2023,Classic,L,7,130.25
2431,17/01/2023,Classic,M,6,89.0
2432,17/01/2023,Classic,S,18,205.5
2433,17/01/2023,Supreme,L,11,227.25
2434,17/01/2023,Supreme,M,17,279.5
2435,17/01/2023,Supreme,S,16,232.7
2436,17/01/2023,Veggie,L,15,275.4
2437,17/01/2023,Veggie,M,10,155.5
2438,17/02/2023,Veggie,S,11,132.75
2439,17/02/2023,Chicken,L,18,373.5
2440,17/02/2023,Chicken,M,18,301.5
2441,17/02/2023,Chicken,S,7,89.25
2442,17/02/2023,Classic,L,10,177.25
2443,17/02/2023,Classic,M,15,221.75
2444,17/02/2023,Classic,S,18,202.25
2445,17/02/2023,Classic,XL,1,25.5
2446,17/02/2023,Supreme,L,19,393.25
2447,17/02/2023,Supreme,M,10,164.75
2448,17/02/2023,Supreme,S,11,159.3
2449,17/02/2023,Veggie,L,11,213.65
2450,17/02/2023,Veggie,M,10,160.5
2451,17/03/2023,Veggie,S,8,98.5
2452,17/03/2023,Chicken,L,11,228.25
2453,17/03/2023,Chicken,M,7,117.25
2454,17/03/2023,Chicken,S,8,102.0
2455,17/03/2023,Classic,L,11,201.25
2456,17/03/2023,Classic,M,19,283.75
2457,17/03/2023,Classic,S,18,211.5
2458,17/03/2023,Supreme,L,13,268.25
2459,17/03/2023,Supreme,M,12,196.75
2460,17/03/2023,Supreme,S,12,160.15
2461,17/03/2023,Veggie,L,20,380.15
2462,17/03/2023,Veggie,M,9,143.0
2463,17/03/2023,Veggie,S,10,122.5
2464,17/03/2023,Chicken,L,14,290.5
2465,17/04/2023,Chicken,M,12,201.0
2466,17/04/2023,Chicken,S,4,51.0
2467,17/04/2023,Classic,L,7,125.0
2468,17/04/2023,Classic,M,10,152.25
2469,17/04/2023,Classic,S,18,195.5
2470,17/04/2023,Classic,XL,2,51.0
2471,17/04/2023,Supreme,L,10,206.5
2472,17/04/2023,Supreme,M,8,131.25
2473,17/04/2023,Supreme,S,14,230.25
2474,17/04/2023,Veggie,L,14,265.75
2475,17/04/2023,Veggie,M,7,111.5
2476,17/04/2023,Veggie,S,4,48.0
2477,17/04/2023,Chicken,L,13,269.75
2478,17/05/2023,Chicken,M,3,50.25
2479,17/05/2023,Chicken,S,10,127.5
2480,17/05/2023,Classic,L,10,180.75
2481,17/05/2023,Classic,M,7,100.0
2482,17/05/2023,Classic,S,11,130.0
2483,17/05/2023,Classic,XL,1,25.5
2484,17/05/2023,Supreme,L,13,269.25
2485,17/05/2023,Supreme,M,12,197.5
2486,17/05/2023,Supreme,S,8,99.25
2487,17/05/2023,Veggie,L,13,250.0
2488,17/05/2023,Veggie,M,11,171.0
2489,17/05/2023,Veggie,S,7,85.75
2490,17/06/2023,Chicken,L,7,145.25
2491,17/06/2023,Chicken,M,8,134.0
2492,17/06/2023,Chicken,S,8,102.0
2493,17/06/2023,Classic,L,10,170.0
2494,17/06/2023,Classic,M,12,180.0
2495,17/06/2023,Classic,S,21,240.25
2496,17/06/2023,Classic,XL,4,102.0
2497,17/06/2023,Supreme,L,14,288.5
